t,state,p,acc,fitness,sample_count,step_seconds
109,CA,0.8866513570114851,0.701,0.701,914,0.0389931872487068
109,NY,0.059567457263936,0.6474,0.6474,40,0.0389931872487068
109,TX,0.0537811857245787,0.6364,0.6364,46,0.0389931872487068
110,CA,0.8901402674451648,0.733,0.733,893,0.0380226634442806
110,NY,0.0579174422901479,0.6948,0.6948,49,0.0380226634442806
110,TX,0.0519422902646872,0.693,0.693,58,0.0380226634442806
111,CA,0.8923493278472737,0.7364,0.7364,885,0.0373373441398143
111,NY,0.0567813508476469,0.6924,0.6924,60,0.0373373441398143
111,TX,0.0508693213050793,0.7008,0.7008,55,0.0373373441398143
112,CA,0.8945694340799042,0.7048,0.7048,900,0.0371529962867498
112,NY,0.0554802122589899,0.658,0.658,47,0.0371529962867498
112,TX,0.049950353661106,0.6556,0.6556,53,0.0371529962867498
113,CA,0.8972293503459151,0.708,0.708,904,0.036558935418725
113,NY,0.0541176114673123,0.6658,0.6658,46,0.036558935418725
113,TX,0.0486530381867725,0.6662,0.6662,50,0.036558935418725
114,CA,0.899503102597294,0.713,0.713,887,0.0374265126883983
114,NY,0.0529142695756208,0.6694,0.6694,60,0.0374265126883983
114,TX,0.0475826278270851,0.6618,0.6618,53,0.0374265126883983
115,CA,0.9020007403822712,0.7084,0.7084,916,0.0368559397757053
115,NY,0.0517106599095808,0.6694,0.6694,40,0.0368559397757053
115,TX,0.046288599708148,0.665,0.665,44,0.0368559397757053
116,CA,0.9041312178273324,0.7054,0.7054,891,0.0374495722353458
116,NY,0.0506495390495492,0.6612,0.6612,55,0.0374495722353458
116,TX,0.0452192431231183,0.6562,0.6562,54,0.0374495722353458
117,CA,0.906503785184292,0.7044,0.7044,907,0.0379195157438516
117,NY,0.0494662875953462,0.6662,0.6662,49,0.0379195157438516
117,TX,0.0440299272203618,0.6704,0.6704,44,0.0379195157438516
118,CA,0.9083085873723512,0.729,0.729,911,0.0377310272306203
118,NY,0.0484538980298511,0.6854,0.6854,47,0.0377310272306203
118,TX,0.0432375145977977,0.693,0.693,42,0.0377310272306203
119,CA,0.9102402237234466,0.7202,0.7202,903,0.0372628960758447
119,NY,0.0473324865714236,0.6772,0.6772,48,0.0372628960758447
119,TX,0.0424272897051297,0.6792,0.6792,49,0.0372628960758447
120,CA,0.9122420524138988,0.7248,0.7248,919,0.0374409519135952
120,NY,0.0462508049918963,0.6744,0.6744,42,0.0374409519135952
120,TX,0.0415071425942049,0.6702,0.6702,39,0.0374409519135952
121,CA,0.9146800664558812,0.7066,0.7066,908,0.0370368491858243
121,NY,0.0450193161852943,0.6634,0.6634,50,0.0370368491858243
121,TX,0.0403006173588243,0.6602,0.6602,42,0.0370368491858243
122,CA,0.91672924214114,0.71,0.71,923,0.0380708817392587
122,NY,0.0439780248263813,0.6628,0.6628,39,0.0380708817392587
